station,associatedTo,time,battery,rssi,x,y,z
sta1,ap1,1573578885210,99.3,[-67.0],72.6586673547,158.007725622,0.0
sta1,ap1,1573578885564,99.3,[-67.0],72.2116080698,157.566249245,0.0
sta1,ap1,1573578885958,99.3,[-67.0],71.7757843145,157.113677648,0.0
sta1,ap1,1573578886313,99.3,[-66.0],71.3514713644,156.650296686,0.0
sta1,ap1,1573578886664,99.3,[-66.0],70.9389372247,156.176399039,0.0
sta1,ap1,1573578887048,99.3,[-66.0],70.5384424608,155.692284032,0.0
sta1,ap1,1573578887402,99.3,[-65.0],70.1502400338,155.198257442,0.0
sta1,ap1,1573578887765,99.3,[-65.0],69.7745751406,154.694631307,0.0
sta1,ap1,1573578888117,99.3,[-65.0],69.4116850593,154.181723728,0.0
sta1,ap1,1573578888488,99.3,[-64.0],69.0617989989,153.659858668,0.0
sta1,ap1,1573578888841,99.3,[-64.0],68.7251379551,153.129365749,0.0
sta1,ap1,1573578889194,99.3,[-64.0],68.4019145702,152.590580041,0.0
sta1,ap1,1573578889545,99.3,[-64.0],68.0923329989,152.043841853,0.0
sta1,ap1,1573578889903,99.3,[-63.0],67.7965887797,151.489496516,0.0
sta1,ap1,1573578890255,99.3,[-63.0],67.5148687108,150.927894166,0.0
sta1,ap1,1573578890607,99.3,[-63.0],67.2473507329,150.359389525,0.0
sta1,ap1,1573578890959,99.3,[-63.0],66.9942038159,149.784341671,0.0
sta1,ap1,1573578891338,99.3,[-62.0],66.7555878528,149.203113817,0.0
sta1,ap1,1573578891691,99.3,[-62.0],66.5316535587,148.616073079,0.0
sta1,ap1,1573578892043,99.3,[-62.0],66.3225423751,148.023590245,0.0
sta1,ap1,1573578892395,99.3,[-62.0],66.1283863813,147.426039539,0.0
sta1,ap1,1573578892745,99.3,[-62.0],65.9493082103,146.823798388,0.0
sta1,ap1,1573578893099,99.3,[-62.0],65.7854209718,146.217247179,0.0
sta1,ap1,1573578893456,99.3,[-62.0],65.6368281803,145.606769024,0.0
sta1,ap1,1573578893825,99.3,[-62.0],65.5036236904,144.992749513,0.0
sta1,ap1,1573578894183,99.3,[-62.0],65.3858916368,144.375576474,0.0
sta1,ap1,1573578894536,99.3,[-62.0],65.2837063816,143.755639728,0.0
sta1,ap1,1573578894887,99.3,[-62.0],65.1971324671,143.133330839,0.0
sta1,ap1,1573578895240,99.3,[-63.0],65.1262245755,142.509042871,0.0
sta1,ap1,1573578895623,99.3,[-63.0],65.0710274935,141.883170138,0.0
sta1,ap1,1573578895975,99.3,[-63.0],65.0315760848,141.256107954,0.0
sta1,ap1,1573578896327,99.3,[-63.0],65.0078952679,140.628252386,0.0
sta1,ap1,1573578896680,99.3,[-64.0],65.0,140.0,0.0
sta1,ap1,1573578897033,99.3,[-64.0],65.0078952679,139.371747614,0.0
sta1,ap1,1573578897383,99.3,[-64.0],65.0315760848,138.743892046,0.0
sta1,ap1,1573578897733,99.3,[-64.0],65.0710274935,138.116829862,0.0
sta1,ap1,1573578898090,99.3,[-65.0],65.1262245755,137.490957129,0.0
sta1,ap1,1573578898442,99.3,[-65.0],65.1971324671,136.866669161,0.0
sta1,ap1,1573578898795,99.3,[-65.0],65.2837063816,136.244360272,0.0
sta1,ap1,1573578899146,99.3,[-66.0],65.3858916368,135.624423526,0.0
sta1,ap1,1573578899497,99.3,[-66.0],65.5036236904,135.007250487,0.0
sta1,ap1,1573578899879,99.3,[-66.0],65.6368281803,134.393230976,0.0
sta1,ap1,1573578900230,99.3,[-67.0],65.7854209718,133.782752821,0.0
sta1,ap1,1573578900579,99.3,[-67.0],65.9493082103,133.176201612,0.0
sta1,ap1,1573578900933,99.3,[-67.0],66.1283863813,132.573960461,0.0
sta1,ap1,1573578901299,99.3,[-68.0],66.3225423751,131.976409755,0.0
sta1,ap1,1573578901653,99.3,[-68.0],66.5316535587,131.383926921,0.0
sta1,ap1,1573578902005,99.3,[-68.0],66.7555878528,130.796886183,0.0
sta1,ap1,1573578902355,99.3,[-69.0],66.9942038159,130.215658329,0.0
sta1,ap1,1573578902717,99.3,[-69.0],67.2473507329,129.640610475,0.0
sta1,ap1,1573578903067,99.3,[-69.0],67.5148687108,129.072105834,0.0
sta1,ap1,1573578903416,99.3,[-70.0],67.7965887797,128.510503484,0.0
sta1,ap1,1573578903766,99.3,[-70.0],68.0923329989,127.956158147,0.0
sta1,ap4,1573578904174,99.2,[-70.0],68.4019145702,127.409419959,0.0
sta1,ap4,1573578904526,99.2,[-74.0],68.7251379551,126.870634251,0.0
sta1,ap4,1573578904839,99.2,[-73.0],69.0617989989,126.340141332,0.0
sta1,ap4,1573578905192,99.2,[-73.0],69.4116850593,125.818276272,0.0
sta1,ap4,1573578905551,99.2,[-73.0],69.7745751406,125.305368693,0.0
sta1,ap4,1573578905916,99.2,[-73.0],70.1502400338,124.801742558,0.0
sta1,ap4,1573578906265,99.2,[-73.0],70.5384424608,124.307715968,0.0
sta1,ap4,1573578906616,99.2,[-72.0],70.9389372247,123.823600961,0.0
sta1,ap4,1573578906978,99.2,[-72.0],71.3514713644,123.349703314,0.0
sta1,ap4,1573578907349,99.2,[-72.0],71.7757843145,122.886322352,0.0
sta1,ap4,1573578907699,99.2,[-72.0],72.2116080698,122.433750755,0.0
sta1,ap4,1573578908053,99.2,[-72.0],72.6586673547,121.992274378,0.0
sta1,ap4,1573578908444,99.2,[-71.0],73.116679797,121.562172066,0.0
sta1,ap4,1573578908794,99.2,[-71.0],73.5853561062,121.143715482,0.0
sta1,ap4,1573578909143,99.2,[-71.0],74.0644002563,120.737168931,0.0
sta1,ap4,1573578909496,99.2,[-71.0],74.5535096727,120.342789197,0.0
sta1,ap4,1573578909846,99.2,[-70.0],75.0523754236,119.960825378,0.0
sta1,ap4,1573578910199,99.2,[-70.0],75.5606824144,119.591518732,0.0
sta1,ap4,1573578910557,99.2,[-70.0],76.0781095878,119.23510252,0.0
sta1,ap4,1573578910925,99.2,[-70.0],76.6043301255,118.891801862,0.0
sta1,ap4,1573578911275,99.2,[-70.0],77.1390116555,118.561833595,0.0
sta1,ap4,1573578911634,99.2,[-69.0],77.6818164613,118.245406133,0.0
sta1,ap4,1573578911988,99.2,[-69.0],78.2324016959,117.942719339,0.0
sta1,ap4,1573578912340,99.2,[-69.0],78.7904195978,117.653964396,0.0
sta1,ap4,1573578912708,99.2,[-69.0],79.3555177109,117.379323688,0.0
sta1,ap4,1573578913065,99.2,[-69.0],79.9273391072,117.118970684,0.0
sta1,ap4,1573578913419,99.2,[-68.0],80.505522612,116.873069829,0.0
sta1,ap4,1573578913772,99.2,[-68.0],81.0897030322,116.641776439,0.0
sta1,ap4,1573578914127,99.2,[-68.0],81.6795113869,116.425236603,0.0
sta1,ap4,1573578914480,99.2,[-68.0],82.2745751406,116.223587093,0.0
sta1,ap4,1573578914836,99.2,[-68.0],82.8745184383,116.036955275,0.0
sta1,ap4,1573578915192,99.2,[-67.0],83.4789623428,115.865459029,0.0
sta1,ap4,1573578915547,99.2,[-67.0],84.0875250744,115.709206677,0.0
sta1,ap4,1573578915905,99.2,[-67.0],84.699822252,115.568296911,0.0
sta1,ap4,1573578916260,99.2,[-67.0],85.3154671354,115.442818732,0.0
sta1,ap4,1573578916612,99.2,[-67.0],85.9340708701,115.332851395,0.0
sta1,ap4,1573578917025,99.2,[-67.0],86.5552427329,115.238464358,0.0
sta1,ap4,1573578917394,99.2,[-67.0],87.1785903782,115.159717237,0.0
sta1,ap4,1573578917748,99.2,[-67.0],87.8037200862,115.096659771,0.0
sta1,ap4,1573578918107,99.2,[-67.0],88.4302370118,115.049331789,0.0
sta1,ap4,1573578918469,99.2,[-66.0],89.0577454333,115.017763184,0.0
sta1,ap4,1573578918823,99.2,[-66.0],89.6858490029,115.001973895,0.0
sta1,ap4,1573578919176,99.2,[-66.0],90.3141509971,115.001973895,0.0
sta1,ap4,1573578919529,99.2,[-66.0],90.9422545668,115.017763184,0.0
sta1,ap4,1573578919886,99.2,[-66.0],91.5697629882,115.049331789,0.0
sta1,ap4,1573578920239,99.2,[-67.0],92.1962799138,115.096659771,0.0
sta1,ap4,1573578920599,99.2,[-67.0],92.8214096218,115.159717237,0.0
sta1,ap4,1573578920960,99.2,[-67.0],93.4447572671,115.238464358,0.0
sta1,ap4,1573578921339,99.2,[-67.0],94.0659291299,115.332851395,0.0
sta1,ap4,1573578921695,99.2,[-67.0],94.6845328646,115.442818732,0.0
sta1,ap4,1573578922049,99.2,[-67.0],95.3001777481,115.568296911,0.0
sta1,ap4,1573578922408,99.2,[-67.0],95.9124749256,115.709206677,0.0
sta1,ap4,1573578922764,99.2,[-67.0],96.5210376572,115.865459029,0.0
sta1,ap4,1573578923117,99.2,[-67.0],97.1254815618,116.036955275,0.0
sta1,ap4,1573578923472,99.2,[-67.0],97.7254248594,116.223587093,0.0
sta1,ap4,1573578923825,99.2,[-68.0],98.3204886131,116.425236603,0.0
sta1,ap4,1573578924183,99.2,[-68.0],98.9102969678,116.641776439,0.0
sta1,ap4,1573578924537,99.2,[-68.0],99.494477388,116.873069829,0.0
sta1,ap4,1573578924894,99.2,[-68.0],100.072660893,117.118970684,0.0
sta1,ap3,1573578925270,99.1,[-68.0],100.644482289,117.379323688,0.0
sta1,ap3,1573578925657,99.1,[-77.0],101.209580402,117.653964396,0.0
sta1,ap3,1573578926012,99.1,[-77.0],101.767598304,117.942719339,0.0
sta1,ap3,1573578926364,99.1,[-76.0],102.318183539,118.245406133,0.0
sta1,ap3,1573578926713,99.1,[-76.0],102.860988345,118.561833595,0.0
sta1,ap3,1573578927063,99.1,[-76.0],103.395669874,118.891801862,0.0
sta1,ap3,1573578927414,99.1,[-76.0],103.921890412,119.23510252,0.0
sta1,ap3,1573578927785,99.1,[-76.0],104.439317586,119.591518732,0.0
sta1,ap3,1573578928135,99.1,[-75.0],104.947624576,119.960825378,0.0
sta1,ap3,1573578928485,99.1,[-75.0],105.446490327,120.342789197,0.0
sta1,ap3,1573578928857,99.1,[-75.0],105.935599744,120.737168931,0.0
sta1,ap3,1573578929206,99.1,[-75.0],106.414643894,121.143715482,0.0
sta1,ap3,1573578929563,99.1,[-75.0],106.883320203,121.562172066,0.0
sta1,ap3,1573578929945,99.1,[-74.0],107.341332645,121.992274378,0.0
sta1,ap3,1573578930295,99.1,[-74.0],107.78839193,122.433750755,0.0
sta1,ap3,1573578930650,99.1,[-74.0],108.224215686,122.886322352,0.0
sta1,ap3,1573578931020,99.1,[-74.0],108.648528636,123.349703314,0.0
sta1,ap3,1573578931373,99.1,[-74.0],109.061062775,123.823600961,0.0
sta1,ap3,1573578931723,99.1,[-73.0],109.461557539,124.307715968,0.0
sta1,ap3,1573578932074,99.1,[-73.0],109.849759966,124.801742558,0.0
sta1,ap3,1573578932426,99.1,[-73.0],110.225424859,125.305368693,0.0
sta1,ap3,1573578932777,99.1,[-73.0],110.588314941,125.818276272,0.0
sta1,ap3,1573578933130,99.1,[-72.0],110.938201001,126.340141332,0.0
sta1,ap3,1573578933487,99.1,[-72.0],111.274862045,126.870634251,0.0
sta1,ap3,1573578933839,99.1,[-72.0],111.59808543,127.409419959,0.0
sta1,ap3,1573578934214,99.1,[-71.0],111.907667001,127.956158147,0.0
sta1,ap3,1573578934564,99.1,[-71.0],112.20341122,128.510503484,0.0
sta1,ap3,1573578934914,99.1,[-71.0],112.485131289,129.072105834,0.0
sta1,ap3,1573578935264,99.1,[-71.0],112.752649267,129.640610475,0.0
sta1,ap3,1573578935613,99.1,[-70.0],113.005796184,130.215658329,0.0
sta1,ap3,1573578935962,99.1,[-70.0],113.244412147,130.796886183,0.0
sta1,ap3,1573578936315,99.1,[-70.0],113.468346441,131.383926921,0.0
sta1,ap3,1573578936664,99.1,[-69.0],113.677457625,131.976409755,0.0
sta1,ap3,1573578937016,99.1,[-69.0],113.871613619,132.573960461,0.0
sta1,ap3,1573578937373,99.1,[-69.0],114.05069179,133.176201612,0.0
sta1,ap3,1573578937730,99.1,[-69.0],114.214579028,133.782752821,0.0
sta1,ap3,1573578938090,99.1,[-68.0],114.36317182,134.393230976,0.0
sta1,ap3,1573578938465,99.1,[-68.0],114.49637631,135.007250487,0.0
sta1,ap3,1573578938815,99.1,[-68.0],114.614108363,135.624423526,0.0
sta1,ap3,1573578939170,99.1,[-67.0],114.716293618,136.244360272,0.0
sta1,ap3,1573578939525,99.1,[-67.0],114.802867533,136.866669161,0.0
sta1,ap3,1573578939875,99.1,[-67.0],114.873775425,137.490957129,0.0
sta1,ap3,1573578940229,99.1,[-67.0],114.928972507,138.116829862,0.0
sta1,ap3,1573578940597,99.1,[-66.0],114.968423915,138.743892046,0.0
sta1,ap3,1573578940957,99.1,[-66.0],114.992104732,139.371747614,0.0
sta1,ap3,1573578941307,99.1,[-66.0],115.0,140.0,0.0
